pdf_name,page_num,doc_type
LOG_1060461.pdf,11,ARREST Report
LOG_1060461.pdf,8,
LOG_1060461.pdf,6,
LOG_1060461.pdf,2,Summary Report
LOG_1060461.pdf,5,Log Summary Report
LOG_1060461.pdf,4,Face Sheet
LOG_1060461.pdf,7,
LOG_1060461.pdf,10,ARREST Report
LOG_1060461.pdf,1,Log Summary Report
LOG_1060461.pdf,9,
CPD 0039203.pdf,1,Log Summary Report
CPD 0039203.pdf,3,Summary Report
CPD 0039203.pdf,2,
CPD 0023325.pdf,2,Summary Report
CPD 0023325.pdf,1,Log Summary Report
CPD 0023325.pdf,3,Summary Report
CPD 0021416.pdf,1,Mugshot(s) for CB
LOG_1060573.pdf,6,Event History Table
LOG_1060573.pdf,3,Summary Report
LOG_1060573.pdf,7,
LOG_1060573.pdf,10,
LOG_1060573.pdf,13,Event History Table
LOG_1060573.pdf,8,Event History Table
LOG_1060573.pdf,12,Event History Table
LOG_1060573.pdf,5,
LOG_1060573.pdf,11,Event History Table
LOG_1060573.pdf,1,Log Summary Report
LOG_1060573.pdf,9,Event History Table
LOG_1060573.pdf,2,Summary Report
LOG_1060573.pdf,4,Face Sheet
CPD 0018872.pdf,3,
CPD 0018872.pdf,2,Summary Report
CPD 0018872.pdf,1,Log Summary Report
LOG_1061967.pdf,2,Summary Report
LOG_1061967.pdf,23,
LOG_1061967.pdf,4,Face Sheet
LOG_1061967.pdf,26,ARREST Report
LOG_1061967.pdf,9,
LOG_1061967.pdf,25,ARREST Report
LOG_1061967.pdf,14,
LOG_1061967.pdf,27,ARREST Report
LOG_1061967.pdf,1,Log Summary Report
LOG_1061967.pdf,10,
LOG_1061967.pdf,3,Summary Report
LOG_1061967.pdf,15,
LOG_1061967.pdf,24,ARREST Report
LOG_1061967.pdf,13,
LOG_1061967.pdf,11,
LOG_1061967.pdf,7,
LOG_1061967.pdf,5,
LOG_1061967.pdf,16,
LOG_1061967.pdf,20,Tactical Reponse Report
LOG_1061967.pdf,18,Incident Report
LOG_1061967.pdf,19,Incident Report
LOG_1061967.pdf,12,
LOG_1061967.pdf,17,Face Sheet
LOG_1061967.pdf,22,Watch Commander/OCIC Review
LOG_1061967.pdf,8,Watch Commander/OCIC Review
LOG_1061967.pdf,21,
LOG_1061967.pdf,6,Tactical Reponse Report
LOG_1055534.pdf,8,ARREST Report
LOG_1055534.pdf,2,Summary Report
LOG_1055534.pdf,9,ARREST Report
LOG_1055534.pdf,3,
LOG_1055534.pdf,1,Log Summary Report
LOG_1055534.pdf,4,Face Sheet
LOG_1055534.pdf,10,ARREST Report
LOG_1055534.pdf,6,
LOG_1055534.pdf,7,ARREST Report
LOG_1055534.pdf,5,
CPD 0044824.pdf,1,Face Sheet
CPD 0044824.pdf,2,
CPD 0025733.pdf,3,
CPD 0025733.pdf,2,
CPD 0025733.pdf,4,
CPD 0025733.pdf,1,Event History Table
CPD 0025733.pdf,5,Event History Table
CPD 0000773.pdf,1,
CPD 0051422.pdf,6,A&A Sheet
CPD 0051422.pdf,3,A&A Sheet
CPD 0051422.pdf,5,A&A Sheet
CPD 0051422.pdf,4,A&A Sheet
CPD 0051422.pdf,2,A&A Sheet
CPD 0051422.pdf,1,A&A Sheet
LOG_1060374.pdf,1,Log Summary Report
LOG_1060374.pdf,3,Summary Report
LOG_1060374.pdf,5,
LOG_1060374.pdf,4,Face Sheet
LOG_1060374.pdf,2,Summary Report
CPD 0041301.pdf,2,
CPD 0041301.pdf,1,Event History Table
CPD 0041301.pdf,3,Event History Table
CPD 0003652.pdf,1,
CPD 0040652.pdf,1,Face Sheet
CPD 0040652.pdf,2,
CPD 0042407.pdf,2,Summary Report
CPD 0042407.pdf,3,Summary Report
CPD 0042407.pdf,1,Log Summary Report
LOG_1060357.pdf,1,Log Summary Report
LOG_1060357.pdf,3,Log Summary Report
LOG_1060357.pdf,5,
LOG_1060357.pdf,2,Summary Report
LOG_1060357.pdf,4,Face Sheet
CPD 0055390.pdf,2,Summary Report
CPD 0055390.pdf,1,Log Summary Report
CPD 0055390.pdf,3,Summary Report
CPD 0030900.pdf,2,Incident Report
CPD 0030900.pdf,3,Incident Report
CPD 0030900.pdf,1,Face Sheet
CPD 0040687.pdf,1,Face Sheet
CPD 0035296.pdf,1,Face Sheet
LOG_1058551.pdf,5,Summary Report
LOG_1058551.pdf,4,Face Sheet
LOG_1058551.pdf,2,Summary Report
LOG_1058551.pdf,7,ARREST Report
LOG_1058551.pdf,6,
LOG_1058551.pdf,8,ARREST Report
LOG_1058551.pdf,3,Log Summary Report
LOG_1058551.pdf,1,Log Summary Report
LOG_1051250.pdf,40,
LOG_1051250.pdf,36,
LOG_1051250.pdf,2,Summary Report
LOG_1051250.pdf,42,CPD-41.703
LOG_1051250.pdf,47,
LOG_1051250.pdf,14,
LOG_1051250.pdf,25,
LOG_1051250.pdf,29,Event Query
LOG_1051250.pdf,35,Allegation Email
LOG_1051250.pdf,34,Event Query
LOG_1051250.pdf,8,
LOG_1051250.pdf,32,Event Query
LOG_1051250.pdf,48,
LOG_1051250.pdf,7,
LOG_1051250.pdf,15,Property Inventory
LOG_1051250.pdf,22,
LOG_1051250.pdf,19,
LOG_1051250.pdf,33,
LOG_1051250.pdf,23,
LOG_1051250.pdf,44,
LOG_1051250.pdf,52,
LOG_1051250.pdf,6,
LOG_1051250.pdf,3,
LOG_1051250.pdf,38,
LOG_1051250.pdf,41,
LOG_1051250.pdf,39,
LOG_1051250.pdf,5,Face Sheet
LOG_1051250.pdf,4,Summary Report
LOG_1051250.pdf,1,Log Summary Report
LOG_1051250.pdf,28,
LOG_1051250.pdf,11,Property Inventory
LOG_1051250.pdf,18,
LOG_1051250.pdf,21,
LOG_1051250.pdf,13,Property Inventory
LOG_1051250.pdf,31,Event Query
LOG_1051250.pdf,46,
LOG_1051250.pdf,53,
LOG_1051250.pdf,20,
LOG_1051250.pdf,37,
LOG_1051250.pdf,24,
LOG_1051250.pdf,10,
LOG_1051250.pdf,12,
LOG_1051250.pdf,54,Investigator's Case Log
LOG_1051250.pdf,45,Narcotic & Gang Investigation Supplementary Report
LOG_1051250.pdf,43,
LOG_1051250.pdf,50,
LOG_1051250.pdf,16,
LOG_1051250.pdf,51,
LOG_1051250.pdf,30,Event Query
LOG_1051250.pdf,17,Property Inventory
LOG_1051250.pdf,27,
LOG_1051250.pdf,49,
LOG_1051250.pdf,55,Investigator's Case Log
LOG_1051250.pdf,26,
LOG_1051250.pdf,9,
LOG_1058451.pdf,2,Summary Report
LOG_1058451.pdf,4,Face Sheet
LOG_1058451.pdf,5,
LOG_1058451.pdf,3,
LOG_1058451.pdf,1,Log Summary Report
CPD 0053932.pdf,1,Face Sheet
CPD 0054944.pdf,2,
CPD 0054944.pdf,1,Face Sheet
CPD 0046426.pdf,1,Property Inventory
CPD 0046426.pdf,2,
CPD 0036002.pdf,1,Face Sheet
CPD 0036002.pdf,2,
CPD 0028469.pdf,1,Log Summary Report
CPD 0028469.pdf,2,Summary Report
CPD 0028469.pdf,3,
CPD 0046804.pdf,2,Summary Report
CPD 0046804.pdf,3,Summary Report
CPD 0046804.pdf,1,Log Summary Report
CPD 0028766.pdf,2,Summary Report
CPD 0028766.pdf,3,
CPD 0028766.pdf,1,Log Summary Report
CPD 0049173.pdf,2,Summary Report
CPD 0049173.pdf,3,Summary Report
CPD 0049173.pdf,1,Log Summary Report
LOG_1060194.pdf,5,
LOG_1060194.pdf,1,Log Summary Report
LOG_1060194.pdf,4,Face Sheet
LOG_1060194.pdf,2,Summary Report
LOG_1060194.pdf,6,
LOG_1060194.pdf,7,Incident Report
LOG_1060194.pdf,3,Summary Report
CPD 0007029.pdf,2,Summary Report
CPD 0007029.pdf,3,
CPD 0007029.pdf,1,Log Summary Report
LOG_1059973.pdf,1,Log Summary Report
LOG_1059973.pdf,5,
LOG_1059973.pdf,3,
LOG_1059973.pdf,4,Face Sheet
LOG_1059973.pdf,2,Summary Report
CPD 0054229.pdf,3,
CPD 0054229.pdf,1,Log Summary Report
CPD 0054229.pdf,2,Summary Report
CPD 0009247.pdf,1,Investigator's Case Log
CPD 0009247.pdf,2,Investigator's Case Log
CPD 0014699.pdf,1,Tactical Reponse Report
CPD 0014699.pdf,2,Watch Commander/OCIC Review
CPD 0053678.pdf,2,
CPD 0053678.pdf,1,Face Sheet
CPD 0006696.pdf,1,Allegation Email
CPD 0034666.pdf,3,
CPD 0034666.pdf,1,Log Summary Report
CPD 0034666.pdf,2,Summary Report
CPD 0029954.pdf,1,Face Sheet
CPD 0029954.pdf,2,Summary Report
CPD 0040205.pdf,1,Log Summary Report
CPD 0040205.pdf,3,Summary Report
CPD 0040205.pdf,2,Summary Report
CPD 0006997.pdf,1,
CPD 0029535.pdf,2,
CPD 0029535.pdf,1,Face Sheet
LOG_1058076.pdf,4,Face Sheet
LOG_1058076.pdf,5,Log Summary Report
LOG_1058076.pdf,3,Summary Report
LOG_1058076.pdf,2,Summary Report
LOG_1058076.pdf,1,Log Summary Report
CPD 0005648.pdf,2,
CPD 0005648.pdf,1,Property Inventory
CPD 0019313.pdf,7,Summary Report
CPD 0019313.pdf,14,
CPD 0019313.pdf,13,
CPD 0019313.pdf,4,Summary Report
CPD 0019313.pdf,15,
CPD 0019313.pdf,5,
CPD 0019313.pdf,3,Summary Report
CPD 0019313.pdf,6,Summary Report
CPD 0019313.pdf,10,
CPD 0019313.pdf,2,
CPD 0019313.pdf,12,
CPD 0019313.pdf,8,Summary Report
CPD 0019313.pdf,1,Log Summary Report
CPD 0019313.pdf,11,
CPD 0019313.pdf,9,Summary Report
CPD 0024325.pdf,1,Log Summary Report
CPD 0024325.pdf,3,
CPD 0024325.pdf,2,Summary Report
CPD 0004119.pdf,2,
CPD 0004119.pdf,1,
CPD 0004119.pdf,3,
CPD 0011733.pdf,7,Summary Report
CPD 0011733.pdf,2,
CPD 0011733.pdf,8,Summary Report
CPD 0011733.pdf,3,
CPD 0011733.pdf,4,
CPD 0011733.pdf,6,Summary Report
CPD 0011733.pdf,1,Log Summary Report
CPD 0011733.pdf,5,
CPD 0025158.pdf,2,Summary Report
CPD 0025158.pdf,3,Summary Report
CPD 0025158.pdf,1,Log Summary Report
CPD 0021340.pdf,2,
CPD 0021340.pdf,1,
CPD 0021340.pdf,3,
CPD 0054764.pdf,3,Summary Report
CPD 0054764.pdf,2,Summary Report
CPD 0054764.pdf,1,Log Summary Report
CPD 0036894.pdf,5,ARREST Report
CPD 0036894.pdf,4,
CPD 0036894.pdf,3,ARREST Report
CPD 0036894.pdf,2,ARREST Report
CPD 0036894.pdf,1,
CPD 0006656.pdf,2,Event History Table
CPD 0006656.pdf,1,Event History Table
CPD 0051473.pdf,3,ARREST Report
CPD 0051473.pdf,2,ARREST Report
CPD 0051473.pdf,5,ARREST Report
CPD 0051473.pdf,1,
CPD 0051473.pdf,4,ARREST Report
CPD 0009807.pdf,1,Notification of Charges/Allegations
CPD 0004749.pdf,1,Notice of Alcohol And Drug Testing Following A Firearms Discharge Incident
CPD 0004749.pdf,2,
CPD 0053304.pdf,2,
CPD 0053304.pdf,5,ARREST Report
CPD 0053304.pdf,1,
CPD 0053304.pdf,4,ARREST Report
CPD 0053304.pdf,3,ARREST Report
LOG_1055855.pdf,7,ARREST Report
LOG_1055855.pdf,1,Log Summary Report
LOG_1055855.pdf,2,Summary Report
LOG_1055855.pdf,10,ARREST Report
LOG_1055855.pdf,12,
LOG_1055855.pdf,5,
LOG_1055855.pdf,3,
LOG_1055855.pdf,9,ARREST Report
LOG_1055855.pdf,11,Property Inventory
LOG_1055855.pdf,8,ARREST Report
LOG_1055855.pdf,6,
LOG_1055855.pdf,4,Face Sheet
CPD 0024888.pdf,1,Property Inventory
CPD 0024888.pdf,2,
CPD 0045845.pdf,1,Face Sheet
CPD 0045845.pdf,2,Log Summary Report
CPD 0055386.pdf,3,Summary Report
CPD 0055386.pdf,1,Log Summary Report
CPD 0055386.pdf,2,Summary Report
CPD 0039466.pdf,2,Summary Report
CPD 0039466.pdf,1,Log Summary Report
CPD 0039466.pdf,3,
LOG_1057485.pdf,2,Summary Report
LOG_1057485.pdf,3,
LOG_1057485.pdf,5,
LOG_1057485.pdf,1,Log Summary Report
LOG_1057485.pdf,4,Face Sheet
CPD 0048694.pdf,1,Face Sheet
CPD 0048694.pdf,2,
CPD 0039383.pdf,2,Summary Report
CPD 0039383.pdf,3,
CPD 0039383.pdf,1,Log Summary Report
CPD 0020666.pdf,3,Summary Report
CPD 0020666.pdf,1,Log Summary Report
CPD 0020666.pdf,2,Summary Report
CPD 0014070.pdf,1,Sworn Affidavit
CPD 0047094.pdf,1,Log Summary Report
CPD 0047094.pdf,2,Summary Report
CPD 0047094.pdf,3,
CPD 0047670.pdf,2,Summary Report
CPD 0047670.pdf,3,
CPD 0047670.pdf,1,Log Summary Report
CPD 0011401.pdf,1,A&A Sheet
LOG_1057171.pdf,2,Summary Report
LOG_1057171.pdf,1,Log Summary Report
LOG_1057171.pdf,9,
LOG_1057171.pdf,11,
LOG_1057171.pdf,18,Summary Report Digest
LOG_1057171.pdf,3,Summary Report
LOG_1057171.pdf,13,
LOG_1057171.pdf,12,Allegation Email
LOG_1057171.pdf,6,Face Sheet
LOG_1057171.pdf,7,Summary Report
LOG_1057171.pdf,10,
LOG_1057171.pdf,16,
LOG_1057171.pdf,19,Request to Bypass Command Channel Review
LOG_1057171.pdf,5,Log Summary Report
LOG_1057171.pdf,8,Sworn Affidavit
LOG_1057171.pdf,17,Summary Report Digest
LOG_1057171.pdf,4,Summary Report
LOG_1057171.pdf,15,CPD-44.115
LOG_1057171.pdf,14,Allegation Email
LOG_1055052.pdf,125,
LOG_1055052.pdf,142,Narcotic & Gang Investigation Supplementary Report
LOG_1055052.pdf,96,
LOG_1055052.pdf,6,
LOG_1055052.pdf,41,Event Query
LOG_1055052.pdf,104,
LOG_1055052.pdf,133,
LOG_1055052.pdf,47,Event Query
LOG_1055052.pdf,35,Event Query
LOG_1055052.pdf,118,
LOG_1055052.pdf,55,
LOG_1055052.pdf,128,
LOG_1055052.pdf,101,
LOG_1055052.pdf,89,
LOG_1055052.pdf,19,Event Query
LOG_1055052.pdf,97,
LOG_1055052.pdf,147,
LOG_1055052.pdf,110,
LOG_1055052.pdf,26,
LOG_1055052.pdf,45,Event Query
LOG_1055052.pdf,107,
LOG_1055052.pdf,117,
LOG_1055052.pdf,9,ARREST Report
LOG_1055052.pdf,2,Summary Report
LOG_1055052.pdf,91,
LOG_1055052.pdf,93,
LOG_1055052.pdf,114,
LOG_1055052.pdf,79,
LOG_1055052.pdf,58,
LOG_1055052.pdf,129,
LOG_1055052.pdf,44,Event Query
LOG_1055052.pdf,8,
LOG_1055052.pdf,99,
LOG_1055052.pdf,70,
LOG_1055052.pdf,80,
LOG_1055052.pdf,31,Event Query
LOG_1055052.pdf,105,
LOG_1055052.pdf,36,Event Query
LOG_1055052.pdf,32,Event Query
LOG_1055052.pdf,13,Mugshot(s) for CB
LOG_1055052.pdf,56,
LOG_1055052.pdf,10,ARREST Report
LOG_1055052.pdf,83,
LOG_1055052.pdf,136,
LOG_1055052.pdf,86,
LOG_1055052.pdf,145,Allegation Email
LOG_1055052.pdf,20,
LOG_1055052.pdf,144,Allegation Email
LOG_1055052.pdf,132,
LOG_1055052.pdf,72,
LOG_1055052.pdf,134,
LOG_1055052.pdf,108,
LOG_1055052.pdf,123,
LOG_1055052.pdf,33,Event Query
LOG_1055052.pdf,11,ARREST Report
LOG_1055052.pdf,146,
LOG_1055052.pdf,149,Investigator's Case Log
LOG_1055052.pdf,67,
LOG_1055052.pdf,63,
LOG_1055052.pdf,78,
LOG_1055052.pdf,29,Event Query
LOG_1055052.pdf,59,
LOG_1055052.pdf,100,
LOG_1055052.pdf,57,
LOG_1055052.pdf,40,Event Query
LOG_1055052.pdf,4,Face Sheet
LOG_1055052.pdf,88,
LOG_1055052.pdf,52,Event Query
LOG_1055052.pdf,74,
LOG_1055052.pdf,7,
LOG_1055052.pdf,82,
LOG_1055052.pdf,39,Event Query
LOG_1055052.pdf,90,
LOG_1055052.pdf,81,
LOG_1055052.pdf,137,
LOG_1055052.pdf,38,Event Query
LOG_1055052.pdf,84,
LOG_1055052.pdf,77,
LOG_1055052.pdf,120,
LOG_1055052.pdf,25,Event Query
LOG_1055052.pdf,28,Event Query
LOG_1055052.pdf,48,Event Query
LOG_1055052.pdf,42,Event Query
LOG_1055052.pdf,139,
LOG_1055052.pdf,122,
LOG_1055052.pdf,60,Crime Scene Report
LOG_1055052.pdf,3,
LOG_1055052.pdf,75,
LOG_1055052.pdf,116,
LOG_1055052.pdf,87,
LOG_1055052.pdf,21,
LOG_1055052.pdf,51,Event Query
LOG_1055052.pdf,143,
LOG_1055052.pdf,111,
LOG_1055052.pdf,113,
LOG_1055052.pdf,24,Event Query
LOG_1055052.pdf,65,
LOG_1055052.pdf,68,
LOG_1055052.pdf,119,
LOG_1055052.pdf,126,
LOG_1055052.pdf,18,Event Query
LOG_1055052.pdf,94,
LOG_1055052.pdf,43,Event Query
LOG_1055052.pdf,106,
LOG_1055052.pdf,27,Event Query
LOG_1055052.pdf,22,Event Query
LOG_1055052.pdf,61,Crime Scene Report
LOG_1055052.pdf,62,
LOG_1055052.pdf,124,
LOG_1055052.pdf,138,
LOG_1055052.pdf,115,
LOG_1055052.pdf,12,ARREST Report
LOG_1055052.pdf,85,
LOG_1055052.pdf,112,
LOG_1055052.pdf,46,Event Query
LOG_1055052.pdf,109,
LOG_1055052.pdf,37,Event Query
LOG_1055052.pdf,131,
LOG_1055052.pdf,73,
LOG_1055052.pdf,53,Event Query
LOG_1055052.pdf,103,
LOG_1055052.pdf,66,
LOG_1055052.pdf,50,Event Query
LOG_1055052.pdf,98,
LOG_1055052.pdf,121,
LOG_1055052.pdf,30,Event Query
LOG_1055052.pdf,16,Event Query
LOG_1055052.pdf,148,Investigator's Case Log
LOG_1055052.pdf,15,Event Query
LOG_1055052.pdf,95,
LOG_1055052.pdf,92,
LOG_1055052.pdf,69,
LOG_1055052.pdf,102,
LOG_1055052.pdf,5,
LOG_1055052.pdf,64,
LOG_1055052.pdf,14,Event Query
LOG_1055052.pdf,127,
LOG_1055052.pdf,141,
LOG_1055052.pdf,76,
LOG_1055052.pdf,17,Event Query
LOG_1055052.pdf,54,Event Query
LOG_1055052.pdf,135,
LOG_1055052.pdf,49,Event Query
LOG_1055052.pdf,71,
LOG_1055052.pdf,23,Event Query
LOG_1055052.pdf,1,Log Summary Report
LOG_1055052.pdf,34,Event Query
LOG_1055052.pdf,130,
LOG_1055052.pdf,140,
CPD 0007298.pdf,1,Log Summary Report
CPD 0007298.pdf,3,
CPD 0007298.pdf,2,Summary Report
CPD 0037992.pdf,3,Incident Report
CPD 0037992.pdf,1,Face Sheet
CPD 0037992.pdf,2,Incident Report
CPD 0045208.pdf,2,WEB Complaint Detail
CPD 0045208.pdf,3,WEB Complaint Detail
CPD 0045208.pdf,1,WEB Complaint Detail
LOG_1051645.pdf,17,Tactical Reponse Report
LOG_1051645.pdf,9,ARREST Report
LOG_1051645.pdf,8,ARREST Report
LOG_1051645.pdf,10,ARREST Report
LOG_1051645.pdf,14,Case Supplementary Report
LOG_1051645.pdf,1,Log Summary Report
LOG_1051645.pdf,18,Watch Commander/OCIC Review
LOG_1051645.pdf,2,Summary Report
LOG_1051645.pdf,16,
LOG_1051645.pdf,4,Face Sheet
LOG_1051645.pdf,3,Summary Report
LOG_1051645.pdf,21,TASER Report
LOG_1051645.pdf,13,Incident Report
LOG_1051645.pdf,19,Officer's Battery Report
LOG_1051645.pdf,20,CPD-11.451
LOG_1051645.pdf,11,Face Sheet
LOG_1051645.pdf,5,
LOG_1051645.pdf,6,ARREST Report
LOG_1051645.pdf,7,ARREST Report
LOG_1051645.pdf,15,
LOG_1051645.pdf,12,Incident Report
CPD 0029000.pdf,2,Investigator's Case Log
CPD 0029000.pdf,1,
CPD 0029000.pdf,3,Investigator's Case Log
CPD 0006033.pdf,1,Allegation Email
CPD 0012613.pdf,2,
CPD 0012613.pdf,1,Face Sheet
CPD 0046679.pdf,2,Log Summary Report
CPD 0046679.pdf,1,Face Sheet
CPD 0046740.pdf,1,Log Summary Report
CPD 0046740.pdf,2,
CPD 0046740.pdf,3,
CPD 0023241.pdf,1,Face Sheet
CPD 0023241.pdf,2,
LOG_1055545.pdf,4,Face Sheet
LOG_1055545.pdf,1,Log Summary Report
LOG_1055545.pdf,3,Summary Report
LOG_1055545.pdf,5,
LOG_1055545.pdf,2,Summary Report
LOG_1061605.pdf,7,ARREST Report
LOG_1061605.pdf,8,ARREST Report
LOG_1061605.pdf,10,ARREST Report
LOG_1061605.pdf,1,Log Summary Report
LOG_1061605.pdf,9,ARREST Report
LOG_1061605.pdf,3,Summary Report
LOG_1061605.pdf,2,Summary Report
LOG_1061605.pdf,4,Face Sheet
LOG_1061605.pdf,5,
LOG_1061605.pdf,6,
LOG_1057372.pdf,3,Summary Report
LOG_1057372.pdf,5,
LOG_1057372.pdf,4,Face Sheet
LOG_1057372.pdf,1,Log Summary Report
LOG_1057372.pdf,2,Summary Report
CPD 0033500.pdf,2,Summary Report
CPD 0033500.pdf,3,
CPD 0033500.pdf,1,Log Summary Report
CPD 0054014.pdf,1,Face Sheet
LOG_1058652.pdf,6,Narcotic & Gang Investigation Supplementary Report
LOG_1058652.pdf,2,Summary Report
LOG_1058652.pdf,4,Face Sheet
LOG_1058652.pdf,1,Log Summary Report
LOG_1058652.pdf,3,
LOG_1058652.pdf,7,
LOG_1058652.pdf,5,
CPD 0035778.pdf,1,
CPD 0020219.pdf,3,Summary Report
CPD 0020219.pdf,1,Log Summary Report
CPD 0020219.pdf,2,Summary Report
CPD 0027034.pdf,3,Summary Report
CPD 0027034.pdf,1,Log Summary Report
CPD 0027034.pdf,2,Summary Report
CPD 0007292.pdf,1,Face Sheet
CPD 0010064.pdf,1,Tactical Reponse Report
CPD 0010064.pdf,2,Watch Commander/OCIC Review
CPD 0024431.pdf,2,
CPD 0024431.pdf,1,Face Sheet
CPD 0051850.pdf,1,Face Sheet
CPD 0051850.pdf,2,
CPD 0025231.pdf,1,Narcotic & Gang Investigation Supplementary Report
LOG_1055946.pdf,3,Face Sheet
LOG_1055946.pdf,1,Log Summary Report
LOG_1055946.pdf,2,Summary Report
CPD 0036652.pdf,3,
CPD 0036652.pdf,1,Log Summary Report
CPD 0036652.pdf,2,Summary Report
CPD 0042496.pdf,3,
CPD 0042496.pdf,1,Log Summary Report
CPD 0042496.pdf,2,Summary Report
CPD 0047393.pdf,2,
CPD 0047393.pdf,1,Face Sheet
CPD 0043930.pdf,2,
CPD 0043930.pdf,1,Face Sheet
CPD 0041326.pdf,1,Log Summary Report
CPD 0041326.pdf,3,
CPD 0041326.pdf,2,Summary Report
CPD 0048089.pdf,2,
CPD 0048089.pdf,1,Face Sheet
CPD 0025889.pdf,2,Summary Report
CPD 0025889.pdf,1,Log Summary Report
CPD 0025889.pdf,3,Summary Report
CPD 0021856.pdf,2,
CPD 0021856.pdf,1,Face Sheet
CPD 0014769.pdf,9,
CPD 0014769.pdf,1,Allegation Email
CPD 0014769.pdf,11,
CPD 0014769.pdf,6,
CPD 0014769.pdf,2,TASER Report
CPD 0014769.pdf,14,
CPD 0014769.pdf,13,
CPD 0014769.pdf,3,
CPD 0014769.pdf,5,
CPD 0014769.pdf,8,
CPD 0014769.pdf,10,
CPD 0014769.pdf,4,
CPD 0014769.pdf,7,
CPD 0014769.pdf,12,A&A Sheet
CPD 0002535.pdf,3,Summary Report
CPD 0002535.pdf,2,Summary Report
CPD 0002535.pdf,1,Log Summary Report
CPD 0002535.pdf,5,
CPD 0002535.pdf,4,
CPD 0025975.pdf,3,
CPD 0025975.pdf,1,Log Summary Report
CPD 0025975.pdf,2,Summary Report
CPD 0029561.pdf,1,Log Summary Report
CPD 0029561.pdf,2,Summary Report
CPD 0029561.pdf,3,Summary Report
CPD 0030284.pdf,1,Log Summary Report
CPD 0030284.pdf,3,Summary Report
CPD 0030284.pdf,2,Summary Report
CPD 0026654.pdf,1,Allegation Email
CPD 0035841.pdf,2,
CPD 0035841.pdf,1,Face Sheet
CPD 0004715.pdf,1,Face Sheet
CPD 0055060.pdf,1,Face Sheet
CPD 0055060.pdf,2,
LOG_1057856.pdf,7,WEB Complaint Detail
LOG_1057856.pdf,2,Summary Report
LOG_1057856.pdf,5,
LOG_1057856.pdf,8,WEB Complaint Detail
LOG_1057856.pdf,3,Summary Report
LOG_1057856.pdf,6,WEB Complaint Detail
LOG_1057856.pdf,1,Log Summary Report
LOG_1057856.pdf,4,Face Sheet
CPD 0039688.pdf,4,Summary Report
CPD 0039688.pdf,1,Log Summary Report
CPD 0039688.pdf,2,
CPD 0039688.pdf,3,Summary Report
CPD 0001187.pdf,1,Log Summary Report
CPD 0001187.pdf,3,Summary Report
CPD 0001187.pdf,2,Summary Report
CPD 0044906.pdf,1,Tactical Reponse Report
CPD 0044906.pdf,2,Watch Commander/OCIC Review
LOG_1058975.pdf,2,Summary Report
LOG_1058975.pdf,3,Summary Report
LOG_1058975.pdf,1,Log Summary Report
LOG_1058975.pdf,5,Summary Report
LOG_1058975.pdf,4,Face Sheet
CPD 0014953.pdf,1,
CPD 0054341.pdf,1,Log Summary Report
CPD 0054341.pdf,3,
CPD 0054341.pdf,2,Summary Report
CPD 0053680.pdf,1,Log Summary Report
CPD 0053680.pdf,3,
CPD 0053680.pdf,2,Summary Report
CPD 0004134.pdf,2,
CPD 0004134.pdf,1,Summary Report Digest
CPD 0045786.pdf,1,Face Sheet
CPD 0019214.pdf,1,
CPD 0048910.pdf,1,WEB Complaint Detail
CPD 0048910.pdf,2,WEB Complaint Detail
CPD 0007281.pdf,2,Summary Report
CPD 0007281.pdf,1,Log Summary Report
CPD 0025483.pdf,1,
LOG_1058275.pdf,1,Log Summary Report
LOG_1058275.pdf,5,
LOG_1058275.pdf,20,ARREST Report
LOG_1058275.pdf,24,
LOG_1058275.pdf,18,ARREST Report
LOG_1058275.pdf,7,
LOG_1058275.pdf,12,
LOG_1058275.pdf,6,Sworn Affidavit
LOG_1058275.pdf,9,
LOG_1058275.pdf,23,Summary Report Digest
LOG_1058275.pdf,11,
LOG_1058275.pdf,4,Face Sheet
LOG_1058275.pdf,16,
LOG_1058275.pdf,22,
LOG_1058275.pdf,3,
LOG_1058275.pdf,19,ARREST Report
LOG_1058275.pdf,14,
LOG_1058275.pdf,25,Summary Report Digest
LOG_1058275.pdf,13,
LOG_1058275.pdf,10,
LOG_1058275.pdf,21,ARREST Report
LOG_1058275.pdf,8,
LOG_1058275.pdf,15,
LOG_1058275.pdf,17,
LOG_1058275.pdf,2,Summary Report
CPD 0042894.pdf,5,ARREST Report
CPD 0042894.pdf,4,ARREST Report
CPD 0042894.pdf,3,ARREST Report
CPD 0042894.pdf,2,ARREST Report
CPD 0042894.pdf,1,
CPD 0051992.pdf,1,Log Summary Report
CPD 0051992.pdf,2,Summary Report
CPD 0051992.pdf,3,
CPD 0003180.pdf,1,Notification of Charges/Allegations
LOG_1060291.pdf,1,Log Summary Report
LOG_1060291.pdf,4,Face Sheet
LOG_1060291.pdf,2,Summary Report
LOG_1060291.pdf,5,
LOG_1060291.pdf,3,Summary Report
CPD 0053066.pdf,2,Summary Report
CPD 0053066.pdf,1,Log Summary Report
CPD 0053066.pdf,3,Summary Report
CPD 0015551.pdf,2,
CPD 0015551.pdf,1,Face Sheet
CPD 0042728.pdf,2,
CPD 0042728.pdf,1,Face Sheet
CPD 0026976.pdf,2,Watch Commander/OCIC Review
CPD 0026976.pdf,1,Tactical Reponse Report
CPD 0049099.pdf,1,Face Sheet
CPD 0049099.pdf,2,
CPD 0022744.pdf,3,Summary Report
